# Number of items
30
# Stacking height
3
# Number of stacks
23
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0   100     9
   002     0    11    35
   003     0    33    48
   004     0    76    68
   005     0    69    39
   006     0    69    55
   007     0    38    90
   008     0    39     9
   009     0     7    32
   010     1    45    19
   011     1    10   100
   012     1    39    20
   013     1    80    80
   014     1    39    38
   015     1    94    47
   016     1    39    71
   017     1    19    34
   018     1    43    87
   019     1    97    21
   020     2    25    55
   021     2    93    65
   022     2     5    87
   023     2    16    81
   024     2    59    30
   025     2    83    15
   026     2    63    50
   027     2    52    55
   028     2    35    72
   029     2    95    91
   030     2    23    32
# Positions of Ifix-items in the format (itemName, stack, level)
   001     8     1
   002     1     2
   003     1     1
   004     3     1
   005     2     1
   006     5     1
   007     4     1
   008     7     1
   009     6     1
# Density of stacking matrix = 0.23
