# Number of items
90
# Stacking height
4
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0     7    62
   002     0    19    17
   003     0    42    97
   004     0    81    44
   005     0    80    19
   006     0    97    40
   007     0    33    83
   008     0    11    91
   009     0    64    49
   010     0    74    86
   011     0    27    23
   012     0    84    97
   013     0    40    70
   014     0    71    45
   015     0    45     5
   016     0    85    27
   017     0    42    84
   018     0    40     7
   019     0    27     5
   020     0    10    17
   021     0    20    74
   022     0    40    30
   023     0    24    15
   024     0    53    46
   025     0    36    29
   026     0    37    24
   027     0    62    39
   028     0    51    58
   029     0    56    64
   030     0    12    37
   031     0    98    79
   032     0    38    85
   033     0    53    94
   034     0     6     9
   035     0    47    14
   036     0     9     8
   037     0    47    65
   038     1    56    98
   039     1    37    19
   040     1    23    10
   041     1    22    61
   042     1    27    18
   043     1    55    95
   044     1    21    54
   045     1    15    39
   046     1    71    94
   047     1    25    32
   048     1    50    18
   049     1    17    19
   050     1    33    69
   051     1    87    30
   052     1    34    83
   053     1    12    93
   054     1    71    92
   055     1    35    82
   056     1    43    88
   057     1    47    70
   058     1    33    92
   059     1    37    22
   060     1    50    62
   061     1    88     9
   062     1    82    16
   063     1    11    48
   064     1    80    77
   065     1    64    71
   066     1    67    71
   067     1    55     8
   068     1    64     6
   069     1    15    90
   070     1    57    99
   071     1    19    22
   072     1    75    57
   073     1    42    99
   074     1    99    11
   075     1    26    47
   076     1    95    46
   077     1    67    89
   078     1    71    25
   079     2    50    25
   080     2    59    27
   081     2    76    60
   082     2    24    40
   083     2    51    27
   084     2    93    50
   085     2    65    68
   086     2    30    74
   087     2    27     8
   088     2    87    14
   089     2    93    79
   090     2    47    19
# Positions of Ifix-items in the format (itemName, stack, level)
   001     5     2
   002    14     2
   003    14     1
   004    12     1
   005    11     2
   006    18     1
   007     4     1
   008     5     1
   009    23     1
   010    10     1
   011     6     2
   012     3     1
   013    19     1
   014    13     1
   015     9     1
   016    11     1
   017     1     1
   018    12     2
   019     9     2
   020    21     1
   021     4     2
   022     2     2
   023    16     1
   024     6     1
   025     8     2
   026     1     2
   027     3     2
   028    15     1
   029     8     1
   030     7     1
   031    20     1
   032    22     1
   033    17     1
   034     7     2
   035    13     2
   036    10     2
   037     2     1
# Density of stacking matrix = 0.27
