# Number of items
60
# Stacking height
6
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0     7    10
   002     0    21    25
   003     0    15     8
   004     0    15    16
   005     0    36    20
   006     0    43    26
   007     0    40    56
   008     0    50    67
   009     0    43    57
   010     0    18     9
   011     0    33    15
   012     0    19     7
   013     0    61    30
   014     0     6    22
   015     0    89    80
   016     0    15     8
   017     0    12    12
   018     0    17    89
   019     0     7    51
   020     0    27    43
   021     0     9     6
   022     1    20    48
   023     1    18    15
   024     1     5    13
   025     1   100    46
   026     1    65    73
   027     1    85    12
   028     1    47    26
   029     1    73    45
   030     1    71    91
   031     1    66     9
   032     1    93    25
   033     1     7    27
   034     1    59    88
   035     1    52    70
   036     1    88    25
   037     1    90    46
   038     1     8    76
   039     1    56    12
   040     1    60    95
   041     1    77    27
   042     1    99    43
   043     2    64    24
   044     2    64    13
   045     2   100    99
   046     2    86    99
   047     2    80    44
   048     2    46    89
   049     2    48    68
   050     2    20    46
   051     2    79    95
   052     2    78    57
   053     2    91    45
   054     2     8    92
   055     2    58    47
   056     2    25    86
   057     2    63     6
   058     2    66    40
   059     2    80    48
   060     2    69    57
# Positions of Ifix-items in the format (itemName, stack, level)
   001     2     4
   002     1     3
   003     3     3
   004     2     2
   005     3     1
   006     5     2
   007     1     1
   008     7     1
   009     7     2
   010     1     4
   011     3     2
   012     6     1
   013     5     1
   014     4     3
   015     4     1
   016     1     5
   017     2     3
   018     2     1
   019     4     2
   020     1     2
   021     6     2
# Density of stacking matrix = 0.31
