# Number of items
90
# Stacking height
3
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    30    40
   002     0    86    41
   003     0    96    91
   004     0    71    15
   005     0     9     6
   006     0    32    29
   007     0    13    71
   008     0    94    16
   009     0    91    35
   010     0    37    18
   011     0    75    23
   012     0    50    94
   013     0    75    36
   014     0    33    29
   015     0    43     9
   016     0    42    32
   017     0    27    97
   018     0    64    25
   019     0    46    63
   020     0    27    79
   021     0    76    72
   022     0    82    41
   023     0    72    59
   024     0    86    11
   025     0    25    81
   026     0    63    31
   027     0    67    17
   028     0    11    45
   029     0    47    38
   030     0    70    14
   031     0    22    70
   032     0    70    94
   033     0    86    49
   034     0    41    58
   035     0    82    28
   036     1    55     6
   037     1   100    41
   038     1    22    15
   039     1    78    24
   040     1    63    43
   041     1    49    63
   042     1    15     6
   043     1    58    80
   044     1    44    84
   045     1    24    85
   046     1    56    83
   047     1    31    73
   048     1    98    68
   049     1    64    43
   050     1     5    51
   051     1    60    45
   052     1    45     8
   053     1    80    53
   054     1    39    95
   055     1    16    55
   056     1    49    38
   057     1     6    77
   058     1    31    70
   059     2    98    30
   060     2    88    79
   061     2    34    68
   062     2    77    22
   063     2    21     6
   064     2   100    77
   065     2    87    14
   066     2    65    48
   067     2    27    82
   068     2    31    49
   069     2    60    88
   070     2    10    53
   071     2    60    81
   072     2    73    41
   073     2    60    16
   074     2     7    88
   075     2    15    81
   076     2    45    75
   077     2    69    93
   078     2    88    14
   079     2    71    75
   080     2     9     5
   081     2    88    75
   082     2    73    29
   083     2    64    24
   084     2    38    50
   085     2    91    90
   086     2     8    46
   087     2    20    94
   088     2    66    67
   089     2    70    16
   090     2    18    24
# Positions of Ifix-items in the format (itemName, stack, level)
   001     8     1
   002    23     1
   003    30     1
   004    13     1
   005     1     2
   006    19     1
   007    33     1
   008     7     1
   009    15     1
   010    16     1
   011    25     1
   012    22     1
   013    21     1
   014     4     1
   015    18     1
   016    24     1
   017     5     1
   018    32     1
   019     3     1
   020     1     1
   021    27     1
   022    10     1
   023    31     1
   024    28     1
   025     6     1
   026    11     1
   027    34     1
   028    17     1
   029    29     1
   030    20     1
   031    14     1
   032    12     1
   033    26     1
   034     9     1
   035     2     1
# Density of stacking matrix = 0.24
