# Number of items
60
# Stacking height
6
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    38    82
   002     0    11    11
   003     0    83    10
   004     0     5     8
   005     0    13    13
   006     0    15     6
   007     0    12     8
   008     0    10     9
   009     0    99    93
   010     0     7    93
   011     0    93    55
   012     0     6    38
   013     0    96    94
   014     0    21    30
   015     0    13     5
   016     0     6    16
   017     0     8     5
   018     0     7    31
   019     0    15     7
   020     0    91    72
   021     0    11    82
   022     0    49    56
   023     0    71    12
   024     0    34    67
   025     0    81    44
   026     0     6    43
   027     0    74    97
   028     1    64    75
   029     1    59    27
   030     1    70    27
   031     1    33    63
   032     1    12    66
   033     1    54    86
   034     1    93    70
   035     1    90    56
   036     1    75    89
   037     1    64    62
   038     1    10    69
   039     1    28    98
   040     1    39    71
   041     1    68    62
   042     1    23    41
   043     1    36    59
   044     1    56    83
   045     1    89    65
   046     1    52    78
   047     1    81    86
   048     1    20     7
   049     1    51    62
   050     2    75     7
   051     2    53    76
   052     2    98    63
   053     2    15    11
   054     2    78    19
   055     2     6     9
   056     2    10    88
   057     2    40    74
   058     2    99    42
   059     2    13    98
   060     2    32    63
# Positions of Ifix-items in the format (itemName, stack, level)
   001     4     1
   002     3     3
   003     7     1
   004     2     4
   005     3     2
   006     7     2
   007     2     3
   008     3     4
   009     1     1
   010     5     1
   011     2     1
   012     4     4
   013     8     1
   014     3     1
   015     1     3
   016     5     3
   017     1     4
   018     5     2
   019     6     2
   020     8     2
   021     4     2
   022     6     1
   023     2     2
   024     1     2
   025     9     1
   026     4     3
   027    10     1
# Density of stacking matrix = 0.31
