# Number of items
60
# Stacking height
5
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0     9    10
   002     0    31     5
   003     0    21    19
   004     0    19    32
   005     0    11    12
   006     0    31    16
   007     0    41    28
   008     0    63    88
   009     0    85    83
   010     0    61    66
   011     0    10    12
   012     0    10    13
   013     0    22    21
   014     0    50     5
   015     0    39    87
   016     0     6     9
   017     0    43    18
   018     0    13    17
   019     0    48    31
   020     0    20    16
   021     0    16    12
   022     0    21    11
   023     0    28    91
   024     0    85    83
   025     0    32    81
   026     0    39    94
   027     1    15    17
   028     1    58    50
   029     1     9    58
   030     1    80    56
   031     1    92    13
   032     1    15    12
   033     1     8    77
   034     1    28    52
   035     1    54    35
   036     1    73    83
   037     1    63    16
   038     1    37    17
   039     1    37    16
   040     1     6    35
   041     1    44    30
   042     1    74    97
   043     1    39     9
   044     2    84    62
   045     2    91    36
   046     2    55    18
   047     2    64    45
   048     2    71    59
   049     2    86    47
   050     2    83    94
   051     2    79    84
   052     2    36    54
   053     2    89    29
   054     2    15    31
   055     2    56    65
   056     2    24    64
   057     2    94    49
   058     2    90    29
   059     2    23    47
   060     2    94    49
# Positions of Ifix-items in the format (itemName, stack, level)
   001     4     3
   002     1     3
   003     8     1
   004    10     1
   005     4     2
   006     5     3
   007     5     2
   008     3     1
   009     7     1
   010     6     1
   011     3     3
   012     3     2
   013     7     2
   014     1     2
   015     9     1
   016     2     3
   017     4     1
   018     8     2
   019     5     1
   020     2     1
   021     2     2
   022     6     2
   023    12     1
   024     1     1
   025     9     2
   026    11     1
# Density of stacking matrix = 0.33
