# Number of items
90
# Stacking height
5
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    60    71
   002     0    14    35
   003     0     5    64
   004     0    20    24
   005     0     5    14
   006     0    15    97
   007     0    35    33
   008     0    48    90
   009     0    65    93
   010     0    23    72
   011     0     7     5
   012     0     9    43
   013     0    10    27
   014     0     8    23
   015     0    14     6
   016     0    33    38
   017     0    75    30
   018     0    18    54
   019     0    21    34
   020     0    14    30
   021     0     8     9
   022     0    95    36
   023     0    79    42
   024     0     7    21
   025     0    41    48
   026     0    13    37
   027     0     9    84
   028     0    51    68
   029     0    75    90
   030     0     5    47
   031     0    49    78
   032     0    93    98
   033     0     5    74
   034     0    15    50
   035     0     5     8
   036     0    55    46
   037     0    34     6
   038     0    16     6
   039     0     8    31
   040     0    69    50
   041     0     5    20
   042     0    29    40
   043     0    15    10
   044     0     5    14
   045     0     5     8
   046     1    62    33
   047     1    40    40
   048     1    64    34
   049     1    41    46
   050     1    47    14
   051     1    58    59
   052     1    34    98
   053     1    73    89
   054     1    20    21
   055     1    10    43
   056     1    36    85
   057     1    89    72
   058     1    35    45
   059     1    70    92
   060     1    11    26
   061     1    38    93
   062     1    30    28
   063     1    73    80
   064     1     5    27
   065     1    35    51
   066     1    72    11
   067     1    42    85
   068     1    22    29
   069     1    20    74
   070     1    17    85
   071     1    40    55
   072     1    72    44
   073     1   100    86
   074     1    45    53
   075     1    33    48
   076     1    32    14
   077     1    14    49
   078     1    27    56
   079     1    30    86
   080     2    72    53
   081     2    51    12
   082     2    60    45
   083     2    33    15
   084     2    34     8
   085     2    38    60
   086     2    32    21
   087     2    91    29
   088     2    56    91
   089     2    63    76
   090     2    55    81
# Positions of Ifix-items in the format (itemName, stack, level)
   001    20     1
   002     1     3
   003     5     3
   004     7     2
   005     6     3
   006     4     1
   007     2     2
   008    17     1
   009    18     1
   010    11     1
   011     8     3
   012    11     2
   013     6     2
   014     1     4
   015    15     2
   016    14     2
   017     8     2
   018    12     1
   019     7     1
   020     4     3
   021     3     1
   022     8     1
   023    13     1
   024     2     3
   025     1     2
   026     6     1
   027     5     1
   028    14     1
   029    16     1
   030    12     2
   031    19     1
   032    15     1
   033     5     2
   034     4     2
   035     3     2
   036     2     1
   037    13     2
   038    10     2
   039     9     1
   040     1     1
   041     9     2
   042    10     1
   043     7     3
   044     9     3
   045     3     3
# Density of stacking matrix = 0.33
