# Number of items
60
# Stacking height
4
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    70    69
   002     0    48     8
   003     0    60    61
   004     0    21    44
   005     0    31    87
   006     0    31    56
   007     0    16    71
   008     0    63    75
   009     0    94    11
   010     0    15    60
   011     0    92    95
   012     0    29    23
   013     0     8    23
   014     0    78    65
   015     0    75    93
   016     1    85    83
   017     1    12    43
   018     1    10    49
   019     1    57     9
   020     1    24    98
   021     1    43    66
   022     1    31    48
   023     1    16    29
   024     1    37    77
   025     1    96    76
   026     1    23    60
   027     1    67    42
   028     1    26    77
   029     1    53    93
   030     1    63    88
   031     2    60    70
   032     2    67    11
   033     2    30    10
   034     2    48    17
   035     2     6    29
   036     2    78    81
   037     2    43    19
   038     2    22    42
   039     2    34    63
   040     2    53    61
   041     2    55    86
   042     2    40    53
   043     2    50    21
   044     2    20    10
   045     2    25    94
   046     2    19    56
   047     2    76    75
   048     2    87    42
   049     2    51    85
   050     2    76    38
   051     2    11    97
   052     2     8    76
   053     2    36    18
   054     2    94    10
   055     2    60    96
   056     2    96    82
   057     2    20     7
   058     2    61    58
   059     2    17    69
   060     2    25    33
# Positions of Ifix-items in the format (itemName, stack, level)
   001     4     1
   002     3     2
   003     2     1
   004     2     2
   005     7     1
   006     4     2
   007     6     2
   008     6     1
   009     3     1
   010     5     2
   011     1     1
   012     1     2
   013     1     3
   014     5     1
   015     8     1
# Density of stacking matrix = 0.28
