# Number of items
90
# Stacking height
4
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    41     7
   002     0    89    22
   003     0    51    75
   004     0    41    14
   005     0    26    76
   006     0    46    93
   007     0    15    25
   008     0    43    11
   009     0    34    18
   010     0     5    16
   011     0    61     9
   012     0    83    34
   013     0    44    13
   014     0    50    13
   015     0    10    61
   016     0    92    39
   017     0    60    25
   018     0    43    59
   019     0    10    10
   020     0    32    61
   021     0    78    39
   022     0    95    34
   023     0    28    51
   024     0    32    10
   025     1    31    28
   026     1     7    82
   027     1    50    17
   028     1    25    97
   029     1    15    24
   030     1    29    29
   031     1    34    70
   032     1    86    60
   033     1    20    83
   034     1    60    38
   035     1    33    38
   036     1    47    57
   037     1    57    31
   038     1    86    11
   039     1    12    74
   040     1    70    31
   041     1    58    24
   042     1    75    88
   043     1    75     9
   044     1    37    93
   045     1    22    14
   046     1    29    28
   047     1    34    71
   048     1    80    94
   049     1    65    85
   050     1    26    24
   051     1    32    70
   052     1    48    51
   053     1    83    25
   054     1    84    77
   055     1    17    23
   056     1    38    11
   057     1    85    42
   058     1     7    46
   059     1    74     6
   060     1    58    89
   061     1    54    46
   062     1    20    80
   063     1    93    14
   064     1    77    47
   065     1    88    80
   066     1    39    90
   067     2     8     7
   068     2    71     5
   069     2    63    82
   070     2    14    83
   071     2    35    55
   072     2    70    13
   073     2    69    25
   074     2    70    20
   075     2    51    96
   076     2    17   100
   077     2    68    65
   078     2    76    56
   079     2    23    84
   080     2     8    30
   081     2    45    12
   082     2    75    11
   083     2    58    32
   084     2    46    28
   085     2    50    48
   086     2    47    91
   087     2    69    64
   088     2    98    53
   089     2    59    10
   090     2    51    72
# Positions of Ifix-items in the format (itemName, stack, level)
   001    11     1
   002     8     1
   003     3     1
   004    13     1
   005     4     1
   006     1     1
   007    14     1
   008     2     2
   009     3     2
   010    10     1
   011     8     2
   012     6     2
   013     2     1
   014     5     1
   015     4     2
   016     6     1
   017     9     2
   018    15     1
   019     5     2
   020    12     1
   021     7     1
   022     9     1
   023     1     2
   024     7     2
# Density of stacking matrix = 0.24
