# Number of items
60
# Stacking height
5
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    32    29
   002     0    66    38
   003     0    19    11
   004     0    15    32
   005     0    23    12
   006     0    13    24
   007     0    50    40
   008     0    99    23
   009     0    43    14
   010     0     7    60
   011     0    28    11
   012     0    89    39
   013     0    37    23
   014     0    67    43
   015     0    17     9
   016     0    15    58
   017     0    11     9
   018     0    22     7
   019     0    25    24
   020     0    93    21
   021     0    22    69
   022     0     8     9
   023     0    37    57
   024     0     6    45
   025     0     8     5
   026     1    16    96
   027     1    10    41
   028     1    25    32
   029     1    51     9
   030     1    65     7
   031     1    59    20
   032     1    49    23
   033     1    34    52
   034     1   100    32
   035     1    26    38
   036     1    85    76
   037     1    17    14
   038     1    49    53
   039     1    26    95
   040     1    84    96
   041     1    46    92
   042     1    44     8
   043     1    98    18
   044     1    37    67
   045     1    25    44
   046     1    88    34
   047     1    71    87
   048     1    16     5
   049     1    53     8
   050     1   100    38
   051     1    84    23
   052     1    40   100
   053     2    83    73
   054     2    61    27
   055     2    64    97
   056     2    18    95
   057     2    74    30
   058     2    63    66
   059     2    58    22
   060     2    89    99
# Positions of Ifix-items in the format (itemName, stack, level)
   001     8     2
   002     4     1
   003     6     2
   004     2     2
   005     5     3
   006     2     3
   007     9     1
   008     5     1
   009     1     2
   010     7     1
   011     1     3
   012     8     1
   013     5     2
   014     3     1
   015     1     4
   016     2     1
   017     4     2
   018     3     3
   019     3     2
   020     1     1
   021    10     1
   022     4     3
   023     6     1
   024     7     2
   025     6     3
# Density of stacking matrix = 0.28
