# Number of items
90
# Stacking height
3
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    81    97
   002     0    62    79
   003     0    22     9
   004     0    57    67
   005     0    16    31
   006     0    69    13
   007     0    11    62
   008     0    91    47
   009     0   100    45
   010     0    59    60
   011     0   100    37
   012     0    77    59
   013     0    94    71
   014     0    71    85
   015     0    26    81
   016     0    38    39
   017     0    61     8
   018     0    10    48
   019     0    89    89
   020     0    37    56
   021     0    47    66
   022     0    14    10
   023     0    98    14
   024     0    95    63
   025     0    74    47
   026     0    82    43
   027     0    65    30
   028     0    90    18
   029     0    89    25
   030     0    53    79
   031     0    40    42
   032     0    55    84
   033     0    75    97
   034     0    18    71
   035     0     5    15
   036     1    86    74
   037     1    54     8
   038     1    21    44
   039     1    73    95
   040     1    31    90
   041     1    12    65
   042     1    14    94
   043     1    67     8
   044     1    74    88
   045     1    76    37
   046     1    39    60
   047     1     5    62
   048     1    67    71
   049     1    90    58
   050     1    24     7
   051     1    28    75
   052     1    31    33
   053     1    25    73
   054     1    88    12
   055     1    42    81
   056     1    97     5
   057     1    26    77
   058     1     8    25
   059     1    61    95
   060     1    84     9
   061     1    78    65
   062     1    37     6
   063     1    55    59
   064     1    19     6
   065     1    56    83
   066     1    88    75
   067     1    99    84
   068     1    95    44
   069     1    54    80
   070     1    67    77
   071     1    36    20
   072     1    43    18
   073     1    58    58
   074     1    23    13
   075     1    98    79
   076     1    46    97
   077     2    82    18
   078     2    93    91
   079     2    95    16
   080     2    19    10
   081     2    30    12
   082     2    78     5
   083     2    36    45
   084     2    40    51
   085     2    27    91
   086     2    57    36
   087     2    80    23
   088     2    14    71
   089     2    88    71
   090     2    61    50
# Positions of Ifix-items in the format (itemName, stack, level)
   001    34     1
   002    12     1
   003     1     2
   004    32     1
   005    19     1
   006    20     1
   007    15     1
   008     5     1
   009    22     1
   010     3     1
   011    10     1
   012     9     1
   013    29     1
   014     2     1
   015     8     1
   016    25     1
   017    27     1
   018    13     1
   019    26     1
   020    24     1
   021    17     1
   022    30     1
   023     6     1
   024    28     1
   025    16     1
   026    23     1
   027     1     1
   028    11     1
   029     4     1
   030    14     1
   031    18     1
   032    21     1
   033    33     1
   034    31     1
   035     7     1
# Density of stacking matrix = 0.27
