# Number of items
30
# Stacking height
4
# Number of stacks
23
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    20    25
   002     0    57    12
   003     0    12    24
   004     0    64    65
   005     0    18    16
   006     0    12    51
   007     0     5    14
   008     0    42    46
   009     0    42    61
   010     0    53    32
   011     0    87    82
   012     0    30    34
   013     1    20    32
   014     1    35    98
   015     1    91    89
   016     1    43    42
   017     1    99    96
   018     1    46    77
   019     1    74    44
   020     1    33    77
   021     1    23    84
   022     1    79    38
   023     2    59    55
   024     2    53    95
   025     2    70    80
   026     2    22    79
   027     2    88    43
   028     2   100    58
   029     2    10    46
   030     2    40    40
# Positions of Ifix-items in the format (itemName, stack, level)
   001     6     1
   002     2     2
   003     3     2
   004     4     1
   005     5     1
   006     3     1
   007     5     2
   008     1     2
   009     1     1
   010     7     1
   011     2     1
   012     4     2
# Density of stacking matrix = 0.33
