# Number of items
90
# Stacking height
5
# Number of stacks
68
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    52    34
   002     0     9    29
   003     0    21    27
   004     0     6    17
   005     0    18     6
   006     0     5     6
   007     0     6    54
   008     0     5    99
   009     0    55    23
   010     0    12    12
   011     0    91    34
   012     0     5    26
   013     0    40    20
   014     0    12    66
   015     0    81    39
   016     0    79    79
   017     0    39     6
   018     0    17    13
   019     0    27    86
   020     0    76    87
   021     0     5    27
   022     0    80    33
   023     0     7    36
   024     0    18    29
   025     0    83    41
   026     0    40    72
   027     0     9    37
   028     0    40    10
   029     0    81     6
   030     0    18    50
   031     0    30     5
   032     0    74    80
   033     0     7    86
   034     0    10    10
   035     0     5     5
   036     0    12    33
   037     0    55    78
   038     0    21    19
   039     0     5    24
   040     0    14    52
   041     0    12    12
   042     0    39     7
   043     0    15    87
   044     0    54    42
   045     0    21    77
   046     1     7    87
   047     1    17    73
   048     1    74    68
   049     1    37    52
   050     1    46    60
   051     1    71    44
   052     1   100    23
   053     1    24    99
   054     1    21    28
   055     1    55    86
   056     1    39    68
   057     1    70    51
   058     1    43    90
   059     1    14    20
   060     1    83    53
   061     1    89    19
   062     1    16     8
   063     1    33    21
   064     1    51    99
   065     1    62    11
   066     1    65    26
   067     1    99    82
   068     1     5    59
   069     1    88    69
   070     1    14    57
   071     1    48    69
   072     1    18    55
   073     1    43    34
   074     1    98    10
   075     1    97    50
   076     1    24    42
   077     1    17    72
   078     1    59    40
   079     1    26    61
   080     1    63    48
   081     1    68    52
   082     1    54    12
   083     1    93    54
   084     1    36    29
   085     2    85    70
   086     2    31    36
   087     2    18    44
   088     2    45    17
   089     2    23    22
   090     2    64    29
# Positions of Ifix-items in the format (itemName, stack, level)
   001    18     1
   002     3     3
   003    22     1
   004    12     2
   005     5     3
   006     1     3
   007     2     3
   008    14     1
   009    11     1
   010     6     3
   011     8     1
   012    14     2
   013    10     2
   014     2     2
   015    17     1
   016     7     1
   017     9     1
   018    19     1
   019     3     1
   020     2     1
   021     1     2
   022    10     1
   023     4     3
   024     3     2
   025     5     1
   026    20     1
   027    12     1
   028    11     2
   029     5     2
   030    13     1
   031     9     2
   032    15     1
   033     1     1
   034     8     3
   035     1     4
   036     6     1
   037     7     2
   038     8     2
   039    13     2
   040     4     2
   041     6     2
   042    16     1
   043    21     1
   044     7     3
   045     4     1
# Density of stacking matrix = 0.28
