# Number of items
60
# Stacking height
5
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    21    87
   002     0   100    27
   003     0    51     6
   004     0    60    73
   005     0    70    89
   006     0    59    24
   007     0     6     6
   008     0     7     6
   009     0    33     8
   010     0    67    20
   011     0    35    73
   012     0    41    12
   013     0     7     6
   014     0    73    92
   015     0    68   100
   016     0    48    14
   017     0    27    46
   018     0    24     7
   019     0    15     5
   020     0    59    89
   021     0    63    66
   022     0    27    47
   023     1    35    16
   024     1    81    23
   025     1    67    51
   026     1    85    93
   027     1    18    30
   028     1     8    96
   029     1    42    67
   030     1    66    15
   031     1    34    10
   032     1    23    34
   033     1    43   100
   034     1     9     9
   035     1    50    11
   036     1    17    16
   037     1    56    41
   038     1    98    53
   039     1    89    12
   040     2    96    67
   041     2    55    22
   042     2    81    87
   043     2    84    68
   044     2    44    10
   045     2    42    80
   046     2    84    69
   047     2    23    69
   048     2    54    90
   049     2     5    16
   050     2    86    14
   051     2    97    72
   052     2    94    60
   053     2    57    13
   054     2    60    50
   055     2    68    65
   056     2    59    97
   057     2    10    19
   058     2    23    76
   059     2    94    12
   060     2     6    76
# Positions of Ifix-items in the format (itemName, stack, level)
   001     7     2
   002     2     1
   003     1     2
   004     4     1
   005    10     1
   006     3     1
   007     4     3
   008     1     3
   009     8     1
   010     2     2
   011     6     2
   012     3     2
   013     1     4
   014     1     1
   015     7     1
   016     2     3
   017     5     2
   018     4     2
   019     3     3
   020     6     1
   021     9     1
   022     5     1
# Density of stacking matrix = 0.31
