# Number of items
60
# Stacking height
3
# Number of stacks
45
# Item name, Appearance, First associated value, and Second associated value
# (Appearance: 0 for I^{fix}, 1 for I^1, 2 for I^2)
   001     0    76    72
   002     0    63     5
   003     0    86    53
   004     0    50    76
   005     0    80    38
   006     0    56    85
   007     0    70    77
   008     0    15     9
   009     0    44    25
   010     0    92    51
   011     0    51    30
   012     0    14    77
   013     0    68    86
   014     0    17     5
   015     0    37    58
   016     0    51    37
   017     0    15    34
   018     0    22    64
   019     0    24    32
   020     0    47    40
   021     0    55    96
   022     0    45    61
   023     0    87    44
   024     1    14    44
   025     1    69     5
   026     1    67    93
   027     1    92    31
   028     1    13    13
   029     1    29    95
   030     1    28    47
   031     1    96    82
   032     1    97    56
   033     1    20     5
   034     1    25    55
   035     1    22    17
   036     1    51     8
   037     1     7    77
   038     1    43    21
   039     1    19    11
   040     2    71    91
   041     2    49    89
   042     2    26    63
   043     2    65    82
   044     2    52    94
   045     2    55    73
   046     2    22    86
   047     2    12    47
   048     2    16    98
   049     2    25    75
   050     2    38    20
   051     2    21    49
   052     2    62    39
   053     2   100    10
   054     2    88    63
   055     2    33    27
   056     2    37    48
   057     2    32    95
   058     2    51    51
   059     2     7    56
   060     2    55    18
# Positions of Ifix-items in the format (itemName, stack, level)
   001    14     1
   002    16     1
   003     6     1
   004     4     1
   005     7     1
   006     1     1
   007    21     1
   008    12     1
   009     5     1
   010    13     1
   011     9     1
   012    19     1
   013     3     1
   014    17     1
   015    10     1
   016    15     1
   017    18     1
   018    22     1
   019    20     1
   020     1     2
   021    11     1
   022     2     1
   023     8     1
# Density of stacking matrix = 0.27
